book_id,original_title,authors,average_rating,genre
2982,ffffffffffffffff,"Alexander Pushkin, James E. Falen",4.08,crime
2983,These Broken Stars,"Amie Kaufman, Meagan Spooner",3.93,horror
2984,The Two Pearls of Wisdom,Alison Goodman,3.98,mystery
2985,The View from Saturday,E.L. Konigsburg,3.74,fairy tale fantasy
2986,Hidden,"P.C. Cast, Kristin Cast",3.98,fiction
2987,Spell Bound,Rachel Hawkins,4.09,science fiction
2988,"The Secret of the Old Clock (Nancy Drew Mystery Stories, #1)","Carolyn Keene, Russell H. Tandy, Sara Paretsky",3.98,autobiographical
2989,Plum Island,Nelson DeMille,4.03,dictionary
2990,The Story of Doctor Dolittle,"Hugh Lofting, Michael Hague",3.98,comic
2991,Second Glance,Jodi Picoult,3.79,autobiographical
2992,Frog and Toad Together,Arnold Lobel,4.21,horror
2993,The Lottery,Shirley Jackson,4.09,comic 
2994,Big Stone Gap,Adriana Trigiani,3.86,mystery
2995,The Alexandria Link,Steve Berry,3.92,fiction
2996,The Gathering,Kelley Armstrong,4.03,comic 
2997,The Fiery Heart,Richelle Mead,4.39,genre
2998,Magic Bleeds,Ilona Andrews,4.46,fiction
2999,El amante japonÃ©s,"Isabel Allende, Nick Caistor, Amanda Hopkinson",3.8,comic 
3000,Jingo,Terry Pratchett,4.11,crime
3001,Kiss of Midnight,Lara Adrian,3.93,horror
3002,Sons and Lovers,"D.H. Lawrence, Geoff Dyer",3.61,mystery
3003,A Woman of Substance ,Barbara Taylor Bradford,4.16,fairy tale fantasy
3004,Crash,Nicole  Williams,4.02,fiction
3005,The Hit,David Baldacci,4.05,science fiction
3006,Count Zero,William Gibson,4,autobiographical
3007,Peony in Love,Lisa See,3.59,dictionary
3008,Twenty Boy Summer,Sarah Ockler,3.89,fiction
3009,Cashflow Quadrant: Rich Dad's Guide to Financial Freedom,"Robert T. Kiyosaki, Sharon L. Lechter",4.05,comic 
3010,Isprinsessan,"Camilla LÃ¤ckberg, Steven T. Murray",3.69,crime
3011,Bookends,Jane Green,3.7,horror
3012,noerm,Donna Mabry,4.05,mystery
3013,The Last Colony,John Scalzi,4.03,fairy tale fantasy
3014,counterrrrs,"Laura Joffe Numeroff, Felicia Bond",4.26,fiction
3015,Finding Cinderella,Colleen Hoover,4.3,science fiction
3016,Last Chance Saloon,Marian Keyes,3.78,autobiographical
3017,Beauty from Pain,Georgia Cates,4.25,dictionary
3018,Where Are the Children?,Mary Higgins Clark,4,comic
3019,wht the hecj,Robin McKinley,4.21,autobiographical
3020,Die Verwandlung und andere ErzÃ¤hlungen,"Franz Kafka, Jason Baker, Donna Freed",4.01,horror
3021,The Space Between Us,Thrity Umrigar,3.98,comic 
3022,Gawayn and Ã¾e Grene KnyÈt,"Unknown, Burton Raffel, Neil D. Isaacs",3.68,mystery
3023,Three Men in a Boat (To Say Nothing of the Dog),Jerome K. Jerome,3.9,fiction
3024,Desert Solitaire,Edward Abbey,4.22,comic 
3025,Plum Lovin',Janet Evanovich,3.7,genre
3026,Strengths Finder 2.0,Tom Rath,3.92,fiction
3027,Another Roadside Attraction,Tom Robbins,3.97,comic 
3028,Sarum: The Novel of England,Edward Rutherfurd,4.07,crime
3029,Rage of Angels,Sidney Sheldon,3.91,horror
3030,long lasting ,Richelle Mead,4.57,mystery
3031,Everlasting,Alyson Noel,3.92,fairy tale fantasy
3032,tough,Bella Forrest,3.83,fiction
3033,The Right Stuff,Tom Wolfe,4.23,science fiction
3034,Cocktails for Three,Madeleine Wickham,3.38,autobiographical
3035,Vanish,Tess Gerritsen,4.13,dictionary
3036,"Fluke: Or, I Know Why the Winged Whale Sings",Christopher Moore,3.73,fiction
3037,The Tell-Tale Heart,"Edgar Allan Poe, Byron Glaser, Bill D. Fountain",4.22,comic 
3038,Girl in Translation,Jean Kwok,3.96,crime
3039,Panic,Lauren Oliver,3.56,horror
3040,Because of Low,Abbi Glines,4.14,mystery
3041,my baddd,"Leonardo da Vinci, H. Anna Suh",3.97,fairy tale fantasy
3042,Between Sisters,Kristin Hannah,4,fiction
3043,Wayward,Blake Crouch,4.12,science fiction
3044,Queste,"Angie Sage, Mark Zug",4.04,autobiographical
3045,Finding Audrey,Sophie Kinsella,3.82,dictionary
3046,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Mollie Katzen,3.95,comic
3047,Fox in Socks,Dr. Seuss,4.04,autobiographical
3048,Benim AdÄ±m KÄ±rmÄ±zÄ±,"Orhan Pamuk, ErdaÄŸ M. GÃ¶knar",3.83,horror
3049,The Teachings of Don Juan: A Yaqui Way of Knowledge,Carlos Castaneda,3.94,comic 
3050,The Sixth Man,David Baldacci,4.13,mystery
3051,Stone Soup (Stories to Go!),Marcia Brown,4.23,fiction
3052,The Warrior Heir,Cinda Williams Chima,3.95,comic 
3053,Top Secret Twenty-One,Janet Evanovich,3.79,genre
3054,Harry Potter and the Chamber of Secrets: Sheet Music for Flute with C.D,John   Williams,4.61,fiction
3055,Death: the High Cost of Living,"Neil Gaiman, Chris Bachalo, Mark Buckingham, Tori Amos",4.21,comic 
3056,Christy,Catherine Marshall,4.2,crime
3057,Destroy Me,Tahereh Mafi,4.27,horror
3058,Gone,Lisa Gardner,4.18,mystery
3059,Mindset: The New Psychology of Success,Carol S. Dweck,4.04,fairy tale fantasy
3060,"Beyond the Grave (The 39 Clues, #4)",Jude Watson,3.92,fiction
3061,The Problem of Pain,C.S. Lewis,4.12,science fiction
3062,"Nudge: Improving Decisions About Health, Wealth, and Happiness","Richard H. Thaler, Cass R. Sunstein",3.8,autobiographical
3063,The Dark Is Rising,Susan Cooper,4.07,dictionary
3064,Purity,Jonathan Franzen,3.59,fiction
3065,The Door to December,"Richard Paige, Dean Koontz",3.94,comic 
3066,Four Blind Mice,James Patterson,3.98,crime
3067,True Colors,Kristin Hannah,3.89,horror
3068,Slapstick,Kurt Vonnegut Jr.,3.87,mystery
3069,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,Nassim Nicholas Taleb,4.05,fairy tale fantasy
3070,Labyrinth,Kate Mosse,3.55,fiction
3071,Founding Brothers: The Revolutionary Generation,Joseph J. Ellis,3.92,science fiction
3072,Forward the Foundation,Isaac Asimov,4.13,autobiographical
3073,Saphirblau,Kerstin Gier,4.19,dictionary
3074,"Going Clear: Scientology, Hollywood, and the Prison of Belief",Lawrence Wright,4.02,comic
3075,Twilight: The Graphic Novel,"Young Kim, Stephenie Meyer",3.74,autobiographical
3076,The French Lieutenant's Woman,John Fowles,3.85,horror
3077,The Rime of the Ancient Mariner,"Samuel Taylor Coleridge, Gustave DorÃ©",3.93,comic 
3078,The Paper Bag Princess,"Robert Munsch, Michael Martchenko",4.32,mystery
3079,Tortilla Flat,John Steinbeck,3.82,fiction
3080,King Solomon's Mines,H. Rider Haggard,3.8,comic 
3081,Love Unrehearsed,Tina Reber,4.26,genre
3082,The Sandman: Brief Lives,"Neil Gaiman, Jill Thompson, Vince Locke, Peter Straub",4.55,fiction
3083,The Return: Nightfall,L.J. Smith,3.57,comic 
3084,The People of Sparks,Jeanne DuPrau,3.65,crime
3085,NarziÃŸ und Goldmund,"Hermann Hesse, Ursule Molinaro",4.19,horror
3086,The Sandman: Fables and Reflections,"Neil Gaiman, Bryan Talbot, Stan Woch, P. Craig Russell, Shawn McManus, John Watkiss, Jill Thompson, Duncan Eagleson, Kent Williams, Todd Klein",4.45,mystery
3087,The Bone Season,Samantha Shannon,3.75,fairy tale fantasy
3088,Little Dorrit,"Charles Dickens, Helen Small, Stephen Wall",3.97,fiction
3089,Eagle Strike,Anthony Horowitz,4.11,science fiction
3090,Valley of the Dolls,Jacqueline Susann,3.7,autobiographical
3091,The Source,James A. Michener,4.3,dictionary
3092,You Shall Know Our Velocity!,Dave Eggers,3.62,fiction
3093,whooo u,"Radwa Ashour, Ø±Ø¶ÙˆÙ‰ Ø¹Ø§Ø´ÙˆØ±",4.29,comic 
3094,We're Going on a Bear Hunt,"Michael Rosen, Helen Oxenbury",4.27,crime
3095,Vampire Academy Collection,Richelle Mead,4.61,horror
3096,Guardians of the West,David Eddings,4.09,mystery
3097,The Search,Nora Roberts,4.11,fairy tale fantasy
3098,Honeymoon,"James Patterson, Howard Roughan",3.81,fiction
3099,Pandora's Star,Peter F. Hamilton,4.24,science fiction
3100,How to Eat Fried Worms,Thomas Rockwell,3.75,autobiographical
3101,The Raven and Other Poems,"Edgar Allan Poe, Philip Pullman",4.3,dictionary
3102,The Weight of Silence,Heather Gudenkauf,3.93,comic
3103,Trigger Warning: Short Fictions and Disturbances,Neil Gaiman,3.92,autobiographical
3104,Lincoln,David Herbert Donald,4.17,horror
3105,Magic Burns,Ilona Andrews,4.33,comic 
3106,The Quiet American,"Graham Greene, Robert  Stone",3.96,mystery
3107,The Proposition,Katie Ashley,4.05,fiction
3108,Cause of Death,Patricia Cornwell,3.93,comic 
3109,Master and Commander,Patrick O'Brian,4.1,genre
3110,hellllllllooooooooowww,Akira Toriyama,4.42,fiction
3111,Revelation Space,Alastair Reynolds,3.97,comic 
3112,Private,"James Patterson, Maxine Paetro",3.88,crime
3113,Wicked Appetite,Janet Evanovich,3.77,horror
3114,Tales from a Not-So-Fabulous Life,Rachel RenÃ©e Russell,4.16,mystery
3115,A Hunger Like No Other,Kresley Cole,4.21,fairy tale fantasy
3116,A Million Suns ,Beth Revis,4.04,fiction
3117,The High Lord,Trudi Canavan,4.15,science fiction
3118,The Valley of Amazement,Amy Tan,3.6,autobiographical
3119,Three Weeks with My Brother,"Nicholas Sparks, Micah Sparks",4.01,dictionary
3120,The High King ,Lloyd Alexander,4.26,fiction
3121,Die for Me,Amy Plum,4,comic 
3122,Gift from the Sea,Anne Morrow Lindbergh,4.18,crime
3123,Confessions of an Economic Hit Man,John Perkins,3.83,horror
3124,Ficciones,"Jorge Luis Borges, Anthony Kerrigan, Anthony Bonner",4.47,mystery
3125,Winter Prey,John Sandford,4.24,fairy tale fantasy
3126,The Complete Short Stories of Ernest Hemingway,Ernest Hemingway,4.28,fiction
3127,Dandelion Wine,Ray Bradbury,4.08,science fiction
3128,The Mummy,Anne Rice,3.81,autobiographical
3129,Switch: How to Change Things When Change Is Hard,"Chip Heath, Dan Heath",4.02,dictionary
3130,Trail of Broken Wings,Sejal Badani,3.94,comic
3131,The Collector,John Fowles,3.99,autobiographical
3132,Fairest,Gail Carson Levine,3.86,horror
3133,Timequake,Kurt Vonnegut Jr.,3.71,comic 
3134,The Orchardist,Amanda Coplin,3.75,mystery
3135,One Summer: America 1927,Bill Bryson,4.06,fiction
3136,Evening Class,Maeve Binchy,3.98,comic 
3137,The Talismans of Shannara,Terry Brooks,4.01,genre
3138,Anne of Windy Poplars,L.M. Montgomery,4.04,fiction
3139,uuuuuuuuuuuuuuu,"Mikhail Lermontov, Paul Foote",4.11,comic 
3140,The Atonement Child,Francine Rivers,4.26,crime
3141,Amsterdam,Ian McEwan,3.41,horror
3142,Theodore Rex,Edmund Morris,4.16,mystery
3143,The Far Pavilions,M.M. Kaye,4.2,fairy tale fantasy
3144,Nothing to Lose,Lee Child,3.9,fiction
3145,Falling Into You,Jasinda Wilder,4.04,science fiction
3146,AdultÃ©rio,Paulo Coelho,3.01,autobiographical
3147,The Rithmatist ,Brandon Sanderson,4.25,dictionary
3148,The Christmas Shoes,Donna VanLiere,4.22,fiction
3149,"Skinny Bitch: A No-Nonsense, Tough-Love Guide for Savvy Girls Who Want to Stop Eating Crap and Start Looking Fabulous!","Rory Freedman, Kim Barnouin",3.34,comic 
3150,"Mystery Man (Dream Man, #1)",Kristen Ashley,4.25,crime
3151,Curious George Goes to the Hospital,"Margret Rey, H.A. Rey",4.22,horror
3152,The Snowball: Warren Buffett and the Business of Life,Alice Schroeder,4.05,mystery
3153,The Bride,Julie Garwood,4.26,fiction
3154,Erak's Ransom,John Flanagan,4.31,comic 
3155,Missing Î¥ou,Harlan Coben,3.95,crime
3156,Kar,"Orhan Pamuk, Maureen Freely",3.55,horror
3157,Halt's Peril,John Flanagan,4.38,mystery
3158,The Apprentice,Tess Gerritsen,4.14,fairy tale fantasy
3159,Betty Crocker's Cookbook,Betty Crocker,4.25,fiction
3160,Elsewhere,Gabrielle Zevin,3.91,science fiction
3161,Stay Close,Harlan Coben,3.87,autobiographical
3162,The Quickie,"James Patterson, Michael Ledwidge",3.82,dictionary
3163,Step on a Crack,"James Patterson, Michael Ledwidge",4,comic
3164,Counting by 7s,Holly Goldberg Sloan,4.16,autobiographical
3165,kikikiki,Claudia Gray,3.8,horror
3166,"A Kiss of Shadows (Merry Gentry, #1)",Laurell K. Hamilton,4.01,comic 
3167,Executive Power,Vince Flynn,4.33,mystery
3168,Savor the Moment,"Nora Roberts, Angela Dawe",4.13,fiction
3169,The Most Dangerous Game,Richard Connell,3.91,comic 
3170,Little Brother,Cory Doctorow,3.94,genre
3171,Dearly Devoted Dexter,Jeff Lindsay,3.84,fiction
3172,Essential Rumi,"Jalaluddin Rumi, Coleman Barks",4.44,comic 
3173,Inside the O'Briens,Lisa Genova,3.98,crime
3174,Memories of Ice,Steven Erikson,4.39,horror
3175,Odd Hours,Dean Koontz,3.92,mystery
3176,The Dead Girls' Dance,Rachel Caine,4.06,fairy tale fantasy
3177,"The Realms of the Gods (Immortals, #4)",Tamora Pierce,4.32,fiction
3178,One Second After,William R. Forstchen,3.92,science fiction
3179,Gregor and the Curse of the Warmbloods,Suzanne Collins,4.2,autobiographical
3180,The Lover's Dictionary,David Levithan,3.89,dictionary
3181,Art Through the Ages ,"Helen Gardner, Fred S. Kleiner, Christin J. Mamiya",3.84,fiction
3182,The Wishsong of Shannara ,Terry Brooks,3.97,comic 
3183,The Darkest Kiss,Gena Showalter,4.26,crime
3184,The Sugar Queen,Sarah Addison Allen,3.98,horror
3185,Pure,Jennifer L. Armentrout,4.34,mystery
3186,Purple Hibiscus,Chimamanda Ngozi Adichie,4.11,fairy tale fantasy
3187,No One Belongs Here More Than You,Miranda July,3.81,fiction
3188,Hammered,Kevin Hearne,4.22,science fiction
3189,No Rest for the Wicked,Kresley Cole,4.3,autobiographical
3190,Extreme Measures,Vince Flynn,4.32,dictionary
3191,"Saga, Volume Four","Brian K. Vaughan, Fiona Staples",4.47,comic
3192,A Beautiful Wedding,Jamie McGuire,4.08,autobiographical
3193,Bad Monkey,Carl Hiaasen,3.66,horror
3194,Sisterland,Curtis Sittenfeld,3.35,comic 
3195,"Juliet, Naked",Nick Hornby,3.48,mystery
3196,Chicken Soup for the Soul,"Jack Canfield, Mark Victor Hansen",3.94,fiction
3197,Tears of the Giraffe,Alexander McCall Smith,3.95,comic 
3198,The Concrete Blonde,Michael Connelly,4.12,genre
3199,hihihihihi,C.J. Roberts,4.32,fiction
3200,Carpe Jugulum,Terry Pratchett,4.12,comic 
3201,The Warlord Wants Forever,Kresley Cole,4.09,crime
3202,Bluebeard,Kurt Vonnegut Jr.,4.02,horror
3203,"Good Faeries, Bad Faeries","Brian Froud, Terry Windling",3.88,mystery
3204,popopopo,Elin Hilderbrand,3.88,fairy tale fantasy
3205,Cycle of the Werewolf,"Stephen King, Bernie Wrightson",3.62,fiction
3206,The Devil's Arithmetic,Jane Yolen,4.04,science fiction
3207,The World Without Us,Alan Weisman,3.79,autobiographical
3208,"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History",Erik Larson,4.05,dictionary
3209,The Rumor,Elin Hilderbrand,3.69,fiction
3210,Orlando: A Biography,Virginia Woolf,3.86,comic 
3211,Thanks for the Memories,Cecelia Ahern,3.69,crime
3212,Agnes Grey,"Anne BrontÃ«, Angeline Goreau",3.65,horror
3213,Angels Fall,Nora Roberts,3.98,mystery
3214,Pursuit of Honor,Vince Flynn,4.35,fairy tale fantasy
3215,"Acheron (Dark-Hunter, #15) - Part 1",Sherrilyn Kenyon,4.59,fiction
3216,South of Broad,Pat Conroy,3.78,science fiction
3217,The Birth House,Ami McKay,3.99,autobiographical
3218,Fade,Lisa McMann,3.95,dictionary
3219,The Little Friend,Donna Tartt,3.43,comic
3220,Percy Jackson and the Olympians Boxed Set,Rick Riordan,4.58,autobiographical
3221,Savvy,Ingrid Law,3.96,horror
3222,The Book of Basketball: The NBA According to The Sports Guy,Bill Simmons,4.16,comic 
3223,London Bridges,James Patterson,3.92,mystery
3224,kllklklklklklk,Ø¹Ø§Ø¦Ø¶ Ø§Ù„Ù‚Ø±Ù†ÙŠ,4.15,fiction
3225,Wings of Fire: An Autobiography,"A.P.J. Abdul Kalam, Arun Tiwari",4.19,comic 
3226,The Ripper,"L.J. Smith, Kevin Williamson, Julie Plec",4.22,genre
3227,The Signal and the Noise: Why So Many Predictions Fail - But Some Don't,Nate Silver,3.96,fiction
3228,Salt to the Sea,Ruta Sepetys,4.36,comic 
3229,The Body in the Library,Agatha Christie,3.85,crime
3230,The Lord of the Rings: The Art of The Fellowship of the Ring,Gary Russell,4.59,horror
3231,"Backstage Pass (Sinners on Tour, #1)",Olivia Cunning,4.05,mystery
3232,The Story About Ping,"Marjorie Flack, Kurt Wiese",4.15,fairy tale fantasy
3233,Tales from a Not-So-Popular Party Girl,Rachel RenÃ©e Russell,4.28,fiction
3234,Farmer Boy,"Laura Ingalls Wilder, Garth Williams",4.05,science fiction
3235,Start with Why: How Great Leaders Inspire Everyone to Take Action,Simon Sinek,4.07,autobiographical
3236,The All-Girl Filling Station's Last Reunion,Fannie Flagg,3.97,dictionary
3237,Bastard Out of Carolina,Dorothy Allison,4.09,fiction
3238,Beauty Queens,Libba Bray,3.6,comic 
3239, Daemon,Daniel Suarez,4.17,crime
3240,The Burden of Proof,Scott Turow,4.05,horror
3241,Crooked Kingdom,Leigh Bardugo,4.62,mystery
3242,Born Free: A Lioness of Two Worlds,Joy Adamson,4.17,fairy tale fantasy
3243,The Stars My Destination,"Alfred Bester, Neil Gaiman",4.13,fiction
3244,dffdfdfdfdfdf,Tamora Pierce,4.27,science fiction
3245,Cruel Beauty,Rosamund Hodge,3.74,autobiographical
3246,The Rise of Endymion,Dan Simmons,4.16,dictionary
3247,Endymion,Dan Simmons,4.14,comic
3248,The Arrival,Shaun Tan,4.33,autobiographical
3249,Calamity,Brandon Sanderson,4.2,horror
3250,Shopgirl: A Novella,Steve Martin,3.42,comic 
3251,uyuyuyuyuyu,Ù…ØµØ·ÙÙ‰ Ù…Ø­Ù…ÙˆØ¯,3.95,mystery
3252,Tom Sawyer & Huckleberry Finn,Mark Twain,4.07,fiction
3253,The Woman Upstairs,Claire Messud,3.31,comic 
3254,The Stupidest Angel: A Heartwarming Tale of Christmas Terror,Christopher Moore,3.82,genre
3255,The Beautiful and Damned,F. Scott Fitzgerald,3.75,fiction
3256,Confessiones Sancti Patris nostri Augustini,"Augustine of Hippo, Henry Chadwick, Albert Cook Outler",3.88,comic 
3257,Our Souls at Night,Kent Haruf,3.96,crime
3258,Carolina Moon,Nora Roberts,4.02,horror
3259,The Painted Girls,Cathy Marie Buchanan,3.61,mystery
3260,UnEnchanted,Chanda Hahn,3.89,fairy tale fantasy
3261,"The Bedwetter: Stories of Courage, Redemption and Pee",Sarah Silverman,3.52,fiction
3262,The Talented Mr. Ripley,Patricia Highsmith,3.93,science fiction
3263,Chain Reaction,Simone Elkeles,4.12,autobiographical
3264,Noble House,James Clavell,4.23,dictionary
3265,Dark Prince,Christine Feehan,4.01,fiction
3266,yuyuyunbjjhfgdtg,Masashi Kishimoto,4.57,comic 
3267,The Shining Girls,Lauren Beukes,3.49,crime
3268,The Zookeeper's Wife: A War Story,Diane Ackerman,3.44,horror
3269,Slade House,David Mitchell,3.82,mystery
3270,An Astronautâ€™s Guide to Life on Earth,Chris Hadfield,4.14,fairy tale fantasy
3271,"Ink Exchange (Wicked Lovely, #2)",Melissa Marr,3.68,fiction
3272,erererere,"Ø£Ø­Ù„Ø§Ù… Ù…Ø³ØªØºØ§Ù†Ù…ÙŠ, Ahlam Mosteghanemi",3.73,science fiction
3273,Bleachers,John Grisham,3.46,autobiographical
3274,Hop on Pop,Dr. Seuss,3.95,dictionary
3275,qwqwqwqw,"J.K. Rowling, Mary GrandPrÃ©",4.77,comic
3276,Skeleton Key,Anthony Horowitz,4.06,autobiographical
3277,Gone for Good,Harlan Coben,4.1,horror
3278,The Mad Ship,Robin Hobb,4.21,comic 
3279,Inside the Human Body,"Joanna Cole, Bruce Degen",4.26,mystery
3280,Lost Light,Michael Connelly,4.15,fiction
3281,The Iron Trial,"Holly Black, Cassandra Clare",3.95,comic 
3282,A Game of Thrones - The Graphic Novel Volume 1,"Daniel Abraham, George R.R. Martin, Tommy Patterson",4.48,genre
3283,The Carrie Diaries,Candace Bushnell,3.57,fiction
3284,Jewel (Oprah's Book Club) ,Bret Lott,3.64,comic 
3285,bnbnbnb,Veronica Roth,3.98,crime
3286,Tribulation Force: The Continuing Drama of Those Left Behind,"Tim LaHaye, Jerry B. Jenkins",3.94,horror
3287,Food Rules,Michael Pollan,3.99,mystery
3288,mnmnmnmn,Ø®ÙˆÙ„Ø© Ø­Ù…Ø¯ÙŠ,4.04,fairy tale fantasy
3289,Vampire Kisses,Ellen Schreiber,3.69,fiction
3290,Fly Away,Kristin Hannah,3.94,science fiction
3291,Stone of Farewell,Tad Williams,4.09,autobiographical
3292,The Exploits of Sherlock Holmes,"Adrian Conan Doyle, John Dickson Carr",4.4,dictionary
